duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,attack_category,difficulty_level
1,udp,pop3,S0,387,13,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,346,108,0.97,0.7,0.09,0.07,0.99,0.15,0.11,45,94,0.49,0.15,0.69,0.02,0.75,0.85,0.0,0.08,dos,DoS,7
3,tcp,other,S0,20,26,0,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,424,169,0.96,0.86,0.09,0.08,0.95,0.01,0.24,244,89,0.85,0.0,0.63,0.07,0.71,0.84,0.09,0.05,dos,DoS,4
16,udp,ssh,SF,386,351,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,20,157,0.16,0.35,0.42,0.51,0.27,0.79,0.02,191,33,0.38,0.0,0.82,0.07,0.25,0.35,0.62,0.73,probe,Probe,1
3,tcp,ftp_data,S0,228,76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,451,181,0.73,0.81,0.08,0.04,0.97,0.17,0.12,1,171,0.99,0.18,0.43,0.16,0.99,0.98,0.04,0.07,dos,DoS,1
4,udp,nntp,S0,874,77,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,201,130,0.96,1.0,0.07,0.01,0.97,0.03,0.15,194,53,0.41,0.06,0.25,0.18,0.76,0.87,0.03,0.05,dos,DoS,10
3,udp,telnet,S0,581,64,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,371,24,0.85,0.93,0.03,0.01,0.99,0.08,0.24,26,155,0.82,0.19,0.96,0.19,0.79,0.82,0.09,0.01,dos,DoS,1
1,tcp,telnet,SF,40833,26079,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,80,186,0.01,0.05,0.02,0.02,0.86,0.04,0.13,82,185,0.88,0.09,0.98,0.27,0.02,0.01,0.0,0.02,normal,Normal,19
20,tcp,dns,SF,23008,8778,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,16,102,0.01,0.02,0.01,0.03,0.7,0.18,0.2,75,199,0.86,0.12,0.47,0.23,0.02,0.04,0.05,0.03,normal,Normal,1
7,tcp,ssh,SF,132,32,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,29,40,0.32,0.24,0.6,0.64,0.13,0.92,0.02,142,85,0.7,0.15,0.72,0.14,0.45,0.44,0.56,0.33,probe,Probe,7
38,icmp,http,RSTO,819,23176,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,55,146,0.03,0.04,0.03,0.05,0.87,0.18,0.06,238,39,0.43,0.04,0.57,0.24,0.01,0.03,0.03,0.03,normal,Normal,18
3,tcp,ssh,S0,791,92,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,216,118,0.87,0.71,0.1,0.02,0.93,0.19,0.17,214,244,0.18,0.13,0.75,0.18,0.93,0.99,0.07,0.04,dos,DoS,14
0,tcp,telnet,SF,254,86,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,240,199,0.75,0.97,0.06,0.04,0.96,0.0,0.25,253,146,0.58,0.07,0.19,0.12,0.93,0.88,0.07,0.04,dos,DoS,10
2,tcp,telnet,SF,850,64,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,223,51,0.75,0.74,0.06,0.01,0.99,0.04,0.18,148,200,0.65,0.11,0.15,0.04,0.88,0.91,0.09,0.05,dos,DoS,19
4045,udp,ssh,SF,189,13968,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,131,0.09,0.0,0.08,0.1,0.5,0.05,0.21,40,75,0.17,0.01,0.57,0.07,0.02,0.08,0.06,0.03,r2l,R2L,10
51,tcp,http,SF,13211,36016,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,2,176,0.01,0.01,0.0,0.01,0.76,0.14,0.06,149,152,0.19,0.03,0.5,0.07,0.02,0.04,0.03,0.04,normal,Normal,19
64,tcp,nntp,REJ,4997,13650,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,72,94,0.01,0.04,0.0,0.02,0.95,0.02,0.25,10,134,0.54,0.13,0.43,0.29,0.01,0.01,0.03,0.01,normal,Normal,16
3,tcp,telnet,RSTR,226,25,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,285,123,0.91,0.89,0.01,0.09,0.96,0.04,0.09,112,156,0.8,0.12,0.03,0.17,0.88,0.73,0.05,0.1,dos,DoS,10
2,tcp,pop3,SF,522,32,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,368,106,0.82,0.86,0.03,0.09,0.91,0.01,0.05,118,51,0.6,0.09,0.75,0.1,0.87,0.97,0.0,0.02,dos,DoS,11
3,tcp,ftp_data,SF,400,89,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,207,127,0.79,0.94,0.06,0.07,1.0,0.1,0.03,116,199,0.69,0.05,0.77,0.08,0.9,0.97,0.02,0.08,dos,DoS,5
4,icmp,smtp,SF,361,243,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,49,44,0.4,0.14,0.71,0.8,0.16,0.72,0.15,180,135,0.17,0.11,0.01,0.15,0.37,0.39,0.34,0.5,probe,Probe,19
79,tcp,http,SF,17037,35600,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,62,22,0.04,0.02,0.04,0.05,0.7,0.18,0.22,153,184,0.96,0.18,0.59,0.09,0.01,0.03,0.04,0.01,normal,Normal,2
4,tcp,dns,S0,452,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,390,177,0.76,0.73,0.02,0.1,0.98,0.03,0.02,228,200,0.22,0.17,0.57,0.12,0.85,0.97,0.02,0.1,dos,DoS,20
49,udp,telnet,RSTO,24397,30366,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,22,17,0.03,0.03,0.03,0.02,0.82,0.09,0.11,41,187,0.54,0.19,1.0,0.07,0.04,0.02,0.03,0.0,normal,Normal,2
80,tcp,ftp_data,SF,16688,18559,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9,115,0.03,0.01,0.03,0.01,0.8,0.01,0.29,140,179,0.33,0.1,0.03,0.05,0.03,0.03,0.04,0.02,normal,Normal,1
41,tcp,smtp,SF,46878,34619,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,60,143,0.02,0.01,0.05,0.02,0.96,0.2,0.23,245,33,0.17,0.2,0.59,0.25,0.04,0.0,0.0,0.02,normal,Normal,6
3,tcp,dns,SF,875,99,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,230,89,0.99,0.87,0.03,0.07,1.0,0.2,0.13,238,199,0.33,0.15,0.58,0.01,0.93,0.8,0.01,0.05,dos,DoS,5
71,tcp,ssh,SF,40409,49059,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,29,49,0.02,0.05,0.02,0.02,0.85,0.11,0.16,226,107,0.27,0.01,0.63,0.07,0.04,0.02,0.02,0.03,normal,Normal,5
1,tcp,smtp,S0,995,66,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,222,158,0.94,0.94,0.01,0.0,0.92,0.15,0.06,80,238,0.17,0.08,0.21,0.18,0.71,0.92,0.03,0.04,dos,DoS,14
1,tcp,ftp,S0,775,6,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,343,79,0.76,0.78,0.07,0.09,0.95,0.12,0.04,133,137,0.64,0.01,0.23,0.05,0.74,0.79,0.03,0.03,dos,DoS,17
51,tcp,other,SF,26671,17526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,163,0.02,0.01,0.02,0.02,0.83,0.07,0.28,227,99,0.64,0.08,0.69,0.05,0.02,0.03,0.02,0.02,normal,Normal,10
20,udp,pop3,SF,28373,46713,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,13,188,0.04,0.02,0.01,0.03,0.71,0.01,0.15,155,215,0.61,0.12,0.35,0.02,0.04,0.02,0.04,0.02,normal,Normal,16
0,icmp,telnet,SF,292,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,331,77,0.77,0.87,0.01,0.02,0.98,0.07,0.05,169,71,0.38,0.15,0.0,0.18,0.89,0.85,0.0,0.04,dos,DoS,7
50,tcp,ftp,S1,3579,4547,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,96,37,0.05,0.02,0.04,0.05,0.82,0.1,0.1,63,117,0.21,0.18,0.18,0.17,0.03,0.05,0.02,0.01,normal,Normal,20
51,tcp,other,SF,35106,35061,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,52,50,0.04,0.0,0.05,0.0,0.73,0.1,0.26,172,26,0.5,0.16,0.02,0.23,0.03,0.02,0.04,0.0,normal,Normal,8
2,udp,nntp,REJ,718,94,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,402,3,1.0,0.94,0.05,0.05,0.94,0.01,0.2,33,120,0.39,0.04,0.9,0.03,0.97,0.96,0.09,0.01,dos,DoS,8
96,tcp,smtp,S0,35103,46481,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,45,137,0.04,0.05,0.01,0.04,0.93,0.09,0.16,253,220,0.12,0.01,0.19,0.08,0.03,0.01,0.0,0.03,normal,Normal,15
90,udp,ftp_data,SF,23900,31282,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,51,108,0.02,0.02,0.03,0.05,0.99,0.06,0.22,239,153,0.68,0.04,0.59,0.07,0.03,0.04,0.04,0.03,normal,Normal,3
55,icmp,other,SF,24716,2866,0,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,28,173,0.03,0.0,0.02,0.01,0.98,0.15,0.25,33,19,0.28,0.14,0.44,0.12,0.02,0.0,0.01,0.03,normal,Normal,5
0,icmp,other,SF,475,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,104,0.35,0.14,0.45,0.56,0.26,0.86,0.08,174,74,0.14,0.17,0.2,0.02,0.35,0.24,0.67,0.72,probe,Probe,13
69,tcp,ftp,S0,7187,29450,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,88,37,0.04,0.0,0.01,0.04,0.91,0.09,0.1,28,180,0.43,0.2,0.8,0.26,0.01,0.05,0.03,0.01,normal,Normal,14
52,tcp,pop3,SF,33717,26372,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,51,122,0.0,0.03,0.02,0.04,0.78,0.06,0.16,21,214,0.69,0.06,0.44,0.28,0.03,0.0,0.01,0.05,normal,Normal,10
99,udp,http,RSTO,10153,46083,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,69,112,0.03,0.01,0.05,0.01,1.0,0.16,0.28,203,226,0.95,0.07,0.07,0.08,0.01,0.0,0.02,0.02,normal,Normal,11
18,tcp,dns,SH,130,165,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,18,33,0.18,0.41,0.31,0.53,0.35,0.95,0.14,124,172,0.18,0.05,0.27,0.03,0.46,0.4,0.62,0.78,probe,Probe,17
76,tcp,http,RSTR,14330,31026,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,67,106,0.04,0.02,0.03,0.05,0.75,0.06,0.05,170,231,0.39,0.15,0.23,0.21,0.01,0.04,0.01,0.01,normal,Normal,9
97,tcp,http,SF,39916,39966,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,26,75,0.02,0.01,0.04,0.01,0.96,0.1,0.11,194,141,0.66,0.02,0.96,0.23,0.02,0.05,0.0,0.03,normal,Normal,8
78,tcp,ssh,SF,44483,35161,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,67,70,0.05,0.01,0.01,0.02,0.76,0.02,0.24,45,96,0.88,0.13,0.32,0.26,0.02,0.01,0.04,0.0,normal,Normal,11
15,tcp,pop3,SF,24819,8779,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,61,74,0.05,0.01,0.04,0.03,0.99,0.14,0.24,50,159,0.95,0.09,0.67,0.12,0.02,0.05,0.04,0.04,normal,Normal,5
3,tcp,http,SH,894,65,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,428,130,0.71,0.9,0.03,0.07,0.96,0.09,0.04,7,241,0.71,0.1,0.96,0.12,0.71,0.99,0.03,0.06,dos,DoS,16
2,tcp,nntp,SF,46629,15483,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,16,146,0.01,0.03,0.05,0.03,0.86,0.01,0.12,52,137,0.49,0.16,0.91,0.13,0.05,0.01,0.04,0.05,normal,Normal,9
3345,udp,telnet,SF,4728,19172,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,26,0.04,0.03,0.03,0.06,0.57,0.05,0.2,128,94,0.38,0.05,0.75,0.1,0.03,0.08,0.03,0.06,r2l,R2L,6
59,udp,dns,SF,45780,588,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,2,111,0.01,0.02,0.0,0.0,0.98,0.07,0.09,115,45,0.49,0.17,0.35,0.03,0.04,0.05,0.04,0.02,normal,Normal,12
79,tcp,smtp,SF,31552,12911,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,42,166,0.01,0.05,0.03,0.0,0.93,0.0,0.12,47,194,0.81,0.03,0.82,0.21,0.04,0.04,0.03,0.05,normal,Normal,4
1734,udp,ssh,SF,3703,42252,0,0,0,5,3,1,2,0,0,0,0,0,0,0,0,0,18,34,0.03,0.1,0.08,0.0,0.73,0.18,0.17,185,185,0.14,0.11,0.07,0.11,0.09,0.05,0.02,0.02,r2l,R2L,16
91,tcp,pop3,SF,45583,17038,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,40,165,0.04,0.02,0.0,0.04,0.76,0.14,0.3,121,107,0.93,0.15,0.82,0.18,0.04,0.02,0.03,0.02,normal,Normal,9
47,udp,smtp,SF,32583,39380,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,8,28,0.03,0.05,0.04,0.02,0.73,0.1,0.07,224,106,0.96,0.2,0.37,0.26,0.05,0.02,0.0,0.02,normal,Normal,12
36,tcp,nntp,SF,36041,45792,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,71,39,0.04,0.04,0.0,0.01,0.98,0.2,0.19,111,22,0.98,0.0,0.61,0.22,0.01,0.01,0.04,0.03,normal,Normal,11
17,udp,smtp,SF,314,404,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,10,87,0.31,0.4,0.79,0.5,0.17,0.6,0.12,42,225,0.34,0.02,0.82,0.22,0.49,0.11,0.31,0.5,probe,Probe,13
2631,tcp,ftp,SF,1820,76420,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,20,81,0.07,0.03,0.08,0.09,0.45,0.16,0.07,231,116,0.92,0.02,0.94,0.17,0.06,0.08,0.08,0.0,r2l,R2L,18
47,tcp,smtp,SF,19723,15669,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,78,24,0.05,0.04,0.01,0.04,0.83,0.18,0.01,36,5,0.52,0.07,0.95,0.0,0.01,0.03,0.01,0.04,normal,Normal,5
10,tcp,other,SF,13778,14612,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,30,138,0.05,0.0,0.01,0.0,0.89,0.02,0.2,241,187,0.64,0.06,0.29,0.04,0.02,0.02,0.05,0.02,normal,Normal,14
67,tcp,ftp_data,SF,46030,30916,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,98,107,0.02,0.02,0.02,0.02,0.71,0.17,0.06,38,44,0.67,0.08,0.22,0.29,0.01,0.02,0.03,0.01,normal,Normal,11
76,udp,dns,REJ,21892,10487,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,11,103,0.03,0.01,0.0,0.05,0.9,0.15,0.18,77,180,0.54,0.07,0.11,0.21,0.0,0.02,0.04,0.05,normal,Normal,4
3,udp,other,S0,799,38,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,464,174,0.98,0.89,0.01,0.05,0.93,0.05,0.2,14,213,0.99,0.06,0.47,0.13,0.95,0.99,0.1,0.07,dos,DoS,14
78,udp,pop3,SF,1572,647,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,23,31,0.02,0.01,0.0,0.03,0.98,0.15,0.06,189,91,0.61,0.16,0.76,0.12,0.02,0.04,0.02,0.04,normal,Normal,8
3,tcp,ftp_data,S0,798,75,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,391,171,0.71,0.75,0.03,0.08,0.97,0.14,0.29,135,252,0.29,0.07,0.78,0.23,0.74,0.77,0.02,0.08,dos,DoS,16
4260,udp,dns,SF,944,44645,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,14,149,0.08,0.02,0.02,0.08,0.78,0.09,0.17,193,42,0.61,0.11,0.02,0.27,0.06,0.08,0.08,0.03,r2l,R2L,20
91,tcp,dns,SF,24818,42431,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,20,149,0.01,0.03,0.01,0.01,0.83,0.1,0.05,138,203,0.66,0.1,0.42,0.23,0.02,0.02,0.02,0.01,normal,Normal,15
1,udp,telnet,S0,703,55,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,302,182,0.94,0.82,0.09,0.06,0.99,0.14,0.21,25,215,0.82,0.16,0.85,0.02,0.86,0.86,0.03,0.05,dos,DoS,13
0,tcp,dns,S0,601,52,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,285,62,0.93,0.76,0.1,0.03,0.91,0.11,0.28,155,53,0.76,0.06,0.23,0.14,0.74,0.82,0.09,0.0,dos,DoS,10
12,tcp,dns,SF,491,101,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,11,175,0.36,0.23,0.74,0.75,0.19,0.9,0.12,164,46,0.34,0.19,0.39,0.13,0.21,0.13,0.38,0.67,probe,Probe,17
25,udp,pop3,SF,7882,29695,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,39,195,0.0,0.04,0.02,0.01,0.75,0.09,0.07,167,21,0.83,0.04,0.47,0.29,0.04,0.0,0.04,0.02,normal,Normal,4
2,udp,nntp,S0,73,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,411,178,0.81,0.76,0.02,0.02,0.95,0.03,0.21,210,157,0.11,0.08,0.71,0.16,0.82,0.73,0.05,0.0,dos,DoS,5
1,tcp,telnet,SF,36058,47142,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,41,186,0.04,0.02,0.02,0.04,0.86,0.2,0.09,71,167,0.12,0.1,0.67,0.05,0.04,0.05,0.01,0.02,normal,Normal,11
28,tcp,http,REJ,6173,30836,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39,62,0.02,0.0,0.03,0.01,0.79,0.13,0.16,99,193,0.6,0.03,0.27,0.16,0.04,0.04,0.0,0.04,normal,Normal,17
13,tcp,http,S1,237,331,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,8,155,0.49,0.32,0.44,0.56,0.19,0.98,0.05,161,6,0.16,0.13,0.44,0.27,0.45,0.13,0.56,0.55,probe,Probe,16
1,tcp,ftp,REJ,49108,24981,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,35,112,0.01,0.03,0.05,0.05,0.73,0.04,0.23,97,239,0.63,0.15,0.17,0.29,0.04,0.03,0.05,0.0,normal,Normal,10
34,tcp,pop3,SF,49851,25354,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,34,107,0.05,0.03,0.01,0.05,0.99,0.1,0.16,103,200,0.26,0.19,0.81,0.01,0.03,0.0,0.01,0.04,normal,Normal,20
44,tcp,other,SF,14630,42506,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,32,54,0.01,0.03,0.03,0.02,0.86,0.12,0.12,52,132,0.73,0.11,0.87,0.02,0.03,0.04,0.03,0.02,normal,Normal,14
19,udp,telnet,SF,258,70,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,47,20,0.49,0.34,0.74,0.37,0.36,0.91,0.22,133,97,0.2,0.04,0.39,0.16,0.27,0.49,0.56,0.57,probe,Probe,12
47,tcp,telnet,S0,48862,44141,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,45,61,0.05,0.04,0.03,0.04,0.91,0.05,0.23,189,11,0.89,0.07,0.81,0.12,0.05,0.05,0.02,0.02,normal,Normal,11
38,udp,ftp,SF,26324,29049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,17,0.02,0.05,0.04,0.01,0.77,0.1,0.01,200,57,0.19,0.2,0.31,0.03,0.05,0.02,0.01,0.05,normal,Normal,11
0,udp,http,S0,927,28,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,400,154,0.87,0.76,0.07,0.09,0.9,0.13,0.15,125,186,0.21,0.06,0.56,0.27,0.98,0.95,0.03,0.06,dos,DoS,10
6,tcp,pop3,SF,42909,45735,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,67,165,0.02,0.04,0.01,0.01,0.78,0.08,0.29,208,153,0.36,0.03,0.71,0.06,0.02,0.01,0.05,0.01,normal,Normal,11
5,udp,ftp_data,S2,333,100,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,47,164,0.21,0.35,0.75,0.31,0.16,0.67,0.09,243,147,0.41,0.07,0.02,0.2,0.38,0.2,0.7,0.61,probe,Probe,4
1,tcp,other,SF,115,87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,270,54,0.78,0.83,0.04,0.09,0.99,0.12,0.29,24,44,0.86,0.15,0.23,0.01,0.92,0.72,0.02,0.08,dos,DoS,1
87,udp,nntp,SF,22841,193,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,58,157,0.02,0.02,0.02,0.01,0.9,0.18,0.23,186,190,0.78,0.03,0.44,0.19,0.03,0.0,0.04,0.02,normal,Normal,11
63,tcp,pop3,SF,34933,32536,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,71,100,0.01,0.01,0.05,0.01,0.95,0.01,0.04,59,194,0.23,0.14,0.03,0.01,0.04,0.02,0.04,0.05,normal,Normal,17
0,tcp,pop3,SF,384,328,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,24,124,0.31,0.42,0.71,0.56,0.11,0.84,0.17,160,21,0.8,0.2,0.25,0.25,0.35,0.17,0.73,0.74,probe,Probe,7
5,udp,ftp,SF,390,221,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,44,45,0.33,0.31,0.41,0.44,0.37,0.8,0.1,141,14,0.97,0.19,0.24,0.06,0.36,0.44,0.32,0.52,probe,Probe,20
92,udp,smtp,S2,29937,18797,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,70,21,0.02,0.0,0.05,0.03,0.88,0.1,0.15,166,248,0.18,0.01,0.39,0.26,0.02,0.05,0.04,0.02,normal,Normal,13
4,tcp,nntp,S0,529,95,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,208,113,0.8,0.92,0.01,0.07,0.92,0.14,0.22,96,247,0.62,0.11,0.63,0.28,0.72,0.82,0.02,0.0,dos,DoS,1
3,tcp,pop3,S0,579,82,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,246,166,0.92,0.87,0.01,0.0,0.91,0.03,0.07,247,182,0.25,0.18,0.09,0.24,0.84,0.79,0.06,0.06,dos,DoS,10
4998,udp,ssh,SF,2696,4382,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,10,41,0.05,0.03,0.05,0.04,0.47,0.07,0.06,200,133,0.55,0.07,0.49,0.16,0.02,0.0,0.04,0.07,r2l,R2L,9
68,tcp,smtp,SF,15092,26309,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,25,146,0.01,0.05,0.03,0.0,0.75,0.08,0.03,44,31,0.82,0.03,0.53,0.23,0.01,0.04,0.01,0.0,normal,Normal,5
1,udp,telnet,SF,264,498,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,173,0.31,0.29,0.51,0.58,0.32,0.75,0.18,253,6,0.55,0.05,0.42,0.25,0.34,0.47,0.57,0.37,probe,Probe,16
65,tcp,ftp_data,SH,25502,22844,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,96,134,0.01,0.03,0.0,0.0,0.72,0.03,0.18,53,168,0.15,0.08,0.26,0.01,0.02,0.03,0.05,0.01,normal,Normal,15
19,tcp,ftp,S0,275,144,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,14,15,0.43,0.26,0.76,0.47,0.34,0.51,0.01,65,129,0.39,0.18,0.82,0.08,0.15,0.33,0.69,0.36,probe,Probe,5
0,tcp,smtp,S0,672,7,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,448,48,0.88,0.92,0.04,0.06,0.99,0.06,0.14,58,6,0.2,0.04,0.74,0.29,0.74,0.83,0.09,0.07,dos,DoS,5
85,udp,telnet,SF,16414,49251,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,22,180,0.03,0.03,0.0,0.03,0.77,0.08,0.12,175,98,0.98,0.15,0.17,0.29,0.02,0.05,0.02,0.01,normal,Normal,17
60,tcp,ssh,SF,18639,45311,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,23,100,0.05,0.02,0.04,0.04,0.86,0.18,0.09,38,86,0.18,0.19,0.16,0.22,0.0,0.05,0.02,0.02,normal,Normal,10
24,tcp,smtp,SF,21300,21862,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,40,37,0.01,0.01,0.04,0.04,0.8,0.1,0.2,57,39,0.97,0.07,0.08,0.17,0.01,0.02,0.05,0.01,normal,Normal,11
3,udp,smtp,REJ,969,27,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,261,23,0.77,0.82,0.01,0.07,0.9,0.0,0.07,195,86,0.69,0.08,0.66,0.25,0.7,0.87,0.01,0.07,dos,DoS,12
1,udp,smtp,S0,556,65,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,0,433,126,0.9,0.73,0.04,0.01,0.97,0.07,0.04,155,82,0.93,0.19,0.32,0.04,0.88,0.79,0.02,0.03,dos,DoS,18
3,udp,ftp,S0,64,89,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,219,80,0.74,0.73,0.05,0.1,0.91,0.05,0.2,54,48,0.1,0.02,0.69,0.27,0.93,0.73,0.04,0.02,dos,DoS,10
0,tcp,dns,S0,925,24,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,320,118,1.0,0.86,0.0,0.05,0.98,0.17,0.28,199,89,0.97,0.12,0.22,0.24,0.73,0.83,0.09,0.07,dos,DoS,16
0,udp,telnet,S0,486,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,465,157,0.71,0.98,0.01,0.05,0.97,0.2,0.14,133,70,0.86,0.19,0.62,0.26,0.87,0.79,0.07,0.03,dos,DoS,15
48,icmp,ftp,S0,35368,23605,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,78,91,0.03,0.05,0.05,0.03,0.73,0.02,0.14,125,250,0.15,0.09,0.53,0.05,0.01,0.02,0.04,0.03,normal,Normal,8
